[2026-07-10 20:52:56] This is codeql database index-files --include-extension=.yaml --include-extension=.yml --also-match-lgtm-index-filters --size-limit=5m --language yaml -- /Users/epratama/Sites/opencode/website-resume/db-backend-python
[2026-07-10 20:52:56] Log file was started late.
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/drs/2020-02-26...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/payment-cryptography...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/payment-cryptography/2021-09-14...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/iot-data...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/iot-data/2015-05-28...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/kafkaconnect...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/kafkaconnect/2021-09-14...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/kafka...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/kafka/2018-11-14...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/databrew...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/databrew/2017-07-25...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/support-app...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/support-app/2021-08-20...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/codedeploy...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/codedeploy/2014-10-06...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/cloudhsmv2...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/cloudhsmv2/2017-04-28...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/batch...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/batch/2016-08-10...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/savingsplans...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/savingsplans/2019-06-28...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/sdb...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/sdb/2009-04-15...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/bedrock-agent...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/bedrock-agent/2023-06-05...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/workspaces-instances...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/workspaces-instances/2022-07-26...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/chime-sdk-media-pipelines...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/chime-sdk-media-pipelines/2021-07-15...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/migrationhubstrategy...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/migrationhubstrategy/2020-02-19...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/timestream-query...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/timestream-query/2018-11-01...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/codeguru-reviewer...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/codeguru-reviewer/2019-09-19...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/appsync...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/appsync/2017-07-25...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/dlm...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/dlm/2018-01-12...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/amplifybackend...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/amplifybackend/2020-08-11...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/datazone...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/datazone/2018-05-10...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/connectcampaignsv2...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/connectcampaignsv2/2024-04-23...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/billingconductor...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/billingconductor/2021-07-30...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/budgets...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/budgets/2016-10-20...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/cloudtrail-data...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/cloudtrail-data/2021-08-11...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/geo-routes...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/geo-routes/2020-11-19...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/m2...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/m2/2021-04-28...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/pinpoint-email...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/pinpoint-email/2018-07-26...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/finspace...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/finspace/2021-03-12...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/detective...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/detective/2018-10-26...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/lambda...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/lambda/2014-11-11...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/lambda/2015-03-31...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/partnercentral-channel...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/partnercentral-channel/2024-03-18...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/sustainability...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/sustainability/2018-05-10...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/partnercentral-revenue-measurement...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/partnercentral-revenue-measurement/2022-07-26...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/marketplace-entitlement...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/marketplace-entitlement/2017-01-11...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/managedblockchain...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/managedblockchain/2018-09-24...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/servicediscovery...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/servicediscovery/2017-03-14...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/waf...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/waf/2015-08-24...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/ivs...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/ivs/2020-07-14...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/devops-guru...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/devops-guru/2020-12-01...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/directconnect...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/directconnect/2012-10-25...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/cur...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/cur/2017-01-06...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/servicecatalog-appregistry...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/servicecatalog-appregistry/2020-06-24...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/mq...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/mq/2017-11-27...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/route53-recovery-readiness...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/route53-recovery-readiness/2019-12-02...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/internetmonitor...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/internetmonitor/2021-06-03...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/license-manager...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/license-manager/2018-08-01...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/codestar-connections...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/codestar-connections/2019-12-01...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/artifact...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/artifact/2018-05-10...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/ssm-guiconnect...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/ssm-guiconnect/2021-05-01...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/iotsitewise...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/iotsitewise/2019-12-02...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/ssm-quicksetup...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/ssm-quicksetup/2018-05-10...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/docdb-elastic...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/docdb-elastic/2022-11-28...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/sagemaker-metrics...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/sagemaker-metrics/2022-09-30...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/license-manager-linux-subscriptions...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/license-manager-linux-subscriptions/2018-05-10...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/sagemaker-geospatial...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/sagemaker-geospatial/2020-05-27...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/personalize-runtime...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/personalize-runtime/2018-05-22...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/clouddirectory...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/clouddirectory/2016-05-10...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/clouddirectory/2017-01-11...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/chime-sdk-voice...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/chime-sdk-voice/2022-08-03...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/route53globalresolver...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/route53globalresolver/2022-09-27...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/notificationscontacts...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/notificationscontacts/2018-05-10...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/backupsearch...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/backupsearch/2018-05-10...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/iot-managed-integrations...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/iot-managed-integrations/2025-03-03...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/cognito-sync...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/cognito-sync/2014-06-30...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/codeartifact...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/codeartifact/2018-09-22...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/arc-region-switch...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/arc-region-switch/2022-07-26...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/guardduty...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/guardduty/2017-11-28...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/cleanrooms...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/cleanrooms/2022-02-17...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/trustedadvisor...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/trustedadvisor/2022-09-15...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/sagemaker-a2i-runtime...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/sagemaker-a2i-runtime/2019-11-07...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/es...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/es/2015-01-01...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/dax...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/dax/2017-04-19...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/docdb...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/docdb/2014-10-31...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/firehose...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/firehose/2015-08-04...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/ivschat...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/ivschat/2020-07-14...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/dms...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/dms/2016-01-01...
